Device Class	Name	IP	Protocol	Status	Description	Number	Number Of Lines	Web Server	CTI Controllable	Log In UserID	Active Load	Inactive Load	Download Server	Download Status	Download Failure Reason
Phone	SEP00082F1BE293	10.212.32.127	SIP	Registered	GB-Facilities Garage +19204986272	+19204986272-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1BE295	10.212.2.155	SIP	Registered	GB-HS3-DOOR1-HS302 Classroom +19200017090	+19200017090-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1BE2AB	10.212.12.140	SIP	Registered	GB-HS4-DOOR17-HS408E Classroom +19200012209	+19200012209-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1BE2AC	10.212.72.137	SIP	Registered	GB-SC1-DOOR9-SC119 Cafe +19204912639	+19204912639-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1BE2AF	10.211.72.6	SIP	Registered	GB-ET1-DOOR14-ET105 Classroom +19200012329	+19200012329-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1BE2B4	10.210.82.135	SIP	Registered	GB-BT3-DOOR4-BT318 Classroom +19200012215	+19200012215-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1BE2B7	10.212.2.152	SIP	Registered	GB-HS3-DOOR1-HS317 Classroom +19200012274	+19200012274-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1BE2B9	10.212.12.15	SIP	Registered	GB-HS4-DOOR17-HS408D1 Classroom +19200012168	+19200012168-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1BE2BF	10.213.2.138	SIP	Registered	GB-SC2-DOOR9-SC215 Workroom +19200012515	+19200012515-Registered,+19202729468-Registered	2	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.12-7-1-0001-393	10.1.190.11	Successful	
Phone	SEP00082F1BE2C6	10.212.2.28	SIP	Registered	GB-HS3-DOOR1-HS302 Classroom +19200017088	+19200017088-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1BE2CC	10.212.12.16	SIP	Registered	GB-HS4-DOOR17-HS408D5 Classroom +19200012191	+19200012191-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1BE2D4	10.212.12.139	SIP	Registered	GB-HS4-DOOR17-HS408G Classroom +19200012261	+19200012261-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1BE2D6	10.210.82.7	SIP	Registered	GB-BT3-DOOR4-BT314A Classroom +19200012275	+19200012275-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1BE2D9	10.212.12.17	SIP	Registered	GB-HS4-DOOR17-HS408D4 Classroom +19200012188	+19200012188-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1BE2DE	10.214.22.129	SIP	Registered	GB-TC1-DOORT5-TC120 Auto Parts Counter +19204985471	+19204985471-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.12-7-1-0001-393	10.214.22.128	Successful	
Phone	SEP00082F1BE2E2	10.212.92.127	SIP	Registered	GB-SC1-DOOR9-SC142 Eagles Event Center +19202729204	+19202729204-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1BE2EB	10.211.92.136	SIP	Registered	GB-HS2-DOOR17-HS211C NEW Med HS211C +19200015301	+19200015301-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1BE2F0	10.211.92.11	SIP	Registered	GB-HS2-DOOR17-HS211I NEW Med HS211I +19200015306	+19200015306-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1BE2F5	10.212.72.149	SIP	Registered	GB-SC1-DOOR4-SC110 Classroom +19200012222	+19200012222-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1BE2FA	10.213.22.145	SIP	Registered	GB-SC2-DOOR9-SC240 Welcome Center +19200012133	+19200012133-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1BE2FD	10.211.94.127	SIP	Registered	GB-HS2-DOOR17-HS211J NEW Med HS211J +19200015307	+19200015307-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1BE301	10.211.92.16	SIP	Registered	GB-HS2-DOOR17-HS218 Classroom +19200012148	+19200012148-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1BE309	10.211.94.2	SIP	Registered	GB-HS2-DOOR17-HS211G NEW Med HS211G +19200015304	+19200015304-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1BE30A	10.231.12.7	SIP	Registered	GB-UD1-UD109 Classroom +19202729894	+19202729894-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1BE312	10.211.92.13	SIP	Registered	GB-HS2-DOOR17-HS211 Tonya Corcoran +19202729437	+19202729437-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1BE313	10.212.2.24	SIP	Registered	GB-HS3-DOOR1-HS302 Classroom +19200017091	+19200017091-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1BE31D	10.210.92.14	SIP	Registered	GB-CC1-DOOR6-CC115B Free Wght +19200012598	+19200012598-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1BE335	10.210.92.26	SIP	Registered	GB-CC1-DOOR6-CC117 Classroom +19200012172	+19200012172-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1BE408	10.213.44.133	SIP	Registered	GB-SC3-DOOR9-SC351 Classroom +19202729291	+19202729291-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1BE430	10.212.2.20	SIP	Registered	GB-HS3-DOOR1-HS317I Classroom +19200012180	+19200012180-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1BE437	10.213.42.131	SIP	Registered	GB-SC3-DOOR9-SC363A Chemistry Lab +19200012192	+19200012192-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1BE43A	10.211.2.127	SIP	Registered	GB-CC2-DOOR6-CC218 Classroom +19200012223	+19200012223-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1BE469	10.211.2.21	SIP	Registered	GB-CC2-DOOR6-CC225 Walk Track +19200015268	+19200015268-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1BE481	10.211.92.138	SIP	Registered	GB-HS2-DOOR17-HS225 Dental Lab +19204912692	+19204912692-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1BE4A8	10.213.44.3	SIP	Registered	GB-SC3-DOOR9-SC349A Classroom +19200012184	+19200012184-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1BE4B7	10.211.92.141	SIP	Registered	GB-HS2-DOOR17-HS211F NEW Med Clinic +19200015303	+19200015303-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1BE4CF	10.212.2.27	SIP	Registered	GB-HS3-DOOR1-HS302 Classroom +19200017092	+19200017092-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1BE4EB	10.226.12.127	SIP	Registered	SI-LI1-LI114 Kitchen +19207464971	+19207464971-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1BE4F8	10.212.12.134	SIP	Registered	GB-HS4-DOOR17-HS409K Classroom +19200012468	+19200012468-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1BE50E	10.211.2.134	SIP	Registered	GB-CC-DOOR6-CC220 Classroom +19200012226	+19200012226-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.12-7-1-0001-393	10.1.190.11	Successful	
Phone	SEP00082F1BE513	10.212.2.30	SIP	Registered	GB-HS3-DOOR1-HS302 Classroom +19200017093	+19200017093-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1BE611	10.211.92.15	SIP	Registered	GB-HS2-DOOR17-HS204 Instructor Lounge +19204912605	+19204912605-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00082F1BE639	10.212.22.3	SIP	Registered	GB-LH-LH100 Lounge +19200012415	+19200012415-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00451D6AD47E	10.224.22.7	SIP	Registered	MN-MN1-DOOR1-TE102 Auto Shop Lab +17157323494	+17157323494-Registered,+17157323497-Registered	2	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00451D6AD4CB	10.211.56.133	SIP	Registered	GB-AG2-DOOR16-AG212 Classroom +19200012283	+19200012283-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00451D6AD54D	10.211.56.7	SIP	Registered	GB-AG2-DOOR16-AG203 Classroom +19200012279	+19200012279-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00451D6AD551	10.211.32.3	SIP	Registered	GB-ET2-DOOR14-ET209 Classroom +19200012336	+19200012336-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.12-7-1-0001-393	10.1.190.11	Successful	
Phone	SEP00451D6AD565	10.227.12.7	SIP	Registered	OF-OF102 Vid. Conf +19200051462	+19200051462-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00451D6AD6E6	10.211.72.135	SIP	Registered	GB-ET1-DOOR14-ET103 Classroom +19200012327	+19200012327-Registered,+19202729455-Registered	2	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.12-7-1-0001-393	10.1.190.11	Successful	
Phone	SEP00451D6AD72E	10.211.74.130	SIP	Registered	GB-ET1-DOOR14-ET123 Classroom +19200012331	+19200012331-Registered,+19202729456-Registered	2	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.12-7-1-0001-393	10.1.190.11	Successful	
Phone	SEP00451D6AD761	10.211.82.20	SIP	Registered	GB-HS1-DOOR17-HS108D Irene Lange +19204912659	+19204912659-Registered	1	Yes	True	21427946	sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00451D6AD784	10.220.12.5	SIP	Registered	AC-AC1-AC113 Pottery Room +19200031358	+19200031358-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00562B77914C	10.229.24.200	SIP	Registered	SB-SB1-DOOR1-SC114 SX80 VC +19200011865	+19200011865-Registered	1	Yes	True		ce-9.9.1-47f2e107480-2019-11-22			Unknown	
Phone	SEP0059DC78D068	10.212.82.200	SIP	Registered	GB-SC1-DOOR9-SC130 SX80 VC +19200011007	+19200011007-Registered	1	Yes	True		ce-9.9.1-47f2e107480-2019-11-22			Unknown	
Phone	SEP005F86931DA8	10.227.12.201	SIP	Registered	OF-OF2-OF205 SX20 VC +19200011841	+19200011841-Registered	1	Yes	True		ce-9.9.1-47f2e107480-2019-11-22			Unknown	
Phone	SEP005F86931DB7	10.228.12.202	SIP	Registered	SH-SH1-SH119B SX20 VC +19200011852	+19200011852-Registered	1	Yes	True		ce-9.9.1-47f2e107480-2019-11-22			Unknown	
Phone	SEP005F86931DBB	10.221.12.201	SIP	Registered	AU-AU1-AU132 SX20 VC +19200011831	+19200011831-Registered	1	Yes	True		ce-9.9.1-47f2e107480-2019-11-22			Unknown	
Phone	SEP005F86931DC4	10.221.12.200	SIP	Registered	AU-AU1-AU130 SX20 VC +19200011830	+19200011830-Registered	1	Yes	True		ce-9.9.1-47f2e107480-2019-11-22			Unknown	
Phone	SEP005F86931DC9	10.227.12.202	SIP	Registered	OF-OF1-OF102 SX20 VC +19200011842	+19200011842-Registered	1	Yes	True		ce-9.9.1-47f2e107480-2019-11-22			Unknown	
Phone	SEP005F86931DCB	10.228.12.201	SIP	Registered	SH-SH1-SH119A SX20 VC +19200011851	+19200011851-Registered	1	Yes	True		ce-9.9.1-47f2e107480-2019-11-22			Unknown	
Phone	SEP005F86931DCC	10.222.12.202	SIP	Registered	CR-CR1-DOOR1-CR104 SX20 VC +19200011801	+19200011801-Registered	1	Yes	True		ce-9.9.1-47f2e107480-2019-11-22			Unknown	
Phone	SEP005F86931DDA	10.222.12.201	SIP	Registered	CR-CR1-DOOR1-CR103 SX20 VC +19200011800	+19200011800-Registered	1	Yes	True		ce-9.9.1-47f2e107480-2019-11-22			Unknown	
Phone	SEP005F86931DE5	10.221.12.202	SIP	Registered	AU-AU1-AU133 SX20 VC +19200011832	+19200011832-Registered	1	Yes	True		ce-9.9.1-47f2e107480-2019-11-22			Unknown	
Phone	SEP005F869333B8	10.222.12.200	SIP	Registered	CR-CR1-DOOR1-CR106 SX20 VC +19200011802	+19200011802-Registered	1	Yes	True		ce-9.9.1-47f2e107480-2019-11-22			Unknown	
Phone	SEP005F869333B9	10.227.12.200	SIP	Registered	OF-OF1-OF108 SX20 VC +19200011840	+19200011840-Registered	1	Yes	True		ce-9.9.1-47f2e107480-2019-11-22			Unknown	
Phone	SEP005F869333EE	10.210.72.136	SIP	Registered	GB-BT3-DOOR4-BT327 SX20 VC +19200011003	+19200011003-Registered	1	Yes	True		ce-9.9.1-47f2e107480-2019-11-22			Unknown	
Phone	SEP009E1E582399	10.228.12.200	SIP	Registered	SH-SH1-SH109B SX20 VC +19200011850	+19200011850-Registered	1	Yes	True		ce-9.9.1-47f2e107480-2019-11-22			Unknown	
Phone	SEP00A3D1F22254	10.212.72.150	SIP	Registered	GB-SC1-DOOR9-SC118 Robert Norwood +19204985414	+19204985414-Registered	1	Yes	True	20108498	sip88xx.12-6-1-0101-692	sip88xx.11-7-1-17		Unknown	
Phone	SEP00A3D1F223C1	10.211.58.6	SIP	Registered	GB-AG1-DOOR16-AG102A Receiving +19204986290	+19204986290-Registered	1	Yes	True		sip88xx.12-6-1-0101-692	sip88xx.11-7-1-17		Unknown	
Phone	SEP00A3D1F223F5	10.210.84.131	SIP	Registered	GB-BT3-DOOR4-BT300B2 Jody Elbe +19204985459	+19204985459-Registered,+19204985435-Registered	2	Yes	True	00012350	sip88xx.12-6-1-0101-692	sip88xx.12-7-1-0001-393	10.1.190.11	Successful	
Phone	SEP00A3D1F22628	10.231.12.3	SIP	Registered	GB-UD1-UD102 UDF Main Office +19202729890	+19202729890-Registered	1	Yes	True		sip88xx.12-6-1-0101-692	sip88xx.11-7-1-17		Unknown	
Phone	SEP00A3D1F2BC64	10.226.12.130	SIP	Registered	SI-LI1-LI109 Lisa Tetzloff +19207464936	+19207464936-Registered,+19207464970-Registered	2	Yes	True	15003068	sip88xx.12-6-1-0101-692	sip88xx.11-7-1-17		Unknown	
Phone	SEP00AA6E20C80D	10.224.14.5	SIP	Registered	MN-MN1-DOOR1-BT115 MA Lab +17157323012	+17157323012-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00AA6E20FAE6	10.224.14.140	SIP	Registered	MN-MN1-DOOR1-BT115 Receptionist +17150013019	+17150013019-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00AA6E20FDE0	10.224.14.12	SIP	Registered	MN-MN1-DOOR1-BT115 MA Lab +17157323014	+17157323014-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00B8B32C8BAD	10.224.14.137	SIP	Registered	MN-MN1-DOOR1-BT115 MA Lab +17157323013	+17157323013-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00B8B32C8BD0	10.224.14.139	SIP	Registered	MN-MN1-DOOR1-BT115 Classroom +17150013519	+17150013519-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00D6FEED45B3	10.224.14.16	SIP	Registered	MN-MN1-DOOR1-BT115 MA Lab +17157323016	+17157323016-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP00F82C3FC6D2	10.226.12.129	SIP	Registered	SI-LI1-LI109 Stephanie CataldoPabich +19207464970	+19207464970-Registered,+19207464936-Registered,+19207464952-Registered	3	Yes	True	13641352	sip88xx.12-6-1-0101-692	sip88xx.11-7-1-17		Unknown	
Phone	SEP00F82C3FC6F9	10.222.12.4	SIP	Registered	CR-CR101 Vicky Oldham +17157323880	+17157323880-Registered,+17150051250-Registered	2	Yes	True	00011952	sip88xx.12-6-1-0101-692	sip88xx.12-7-1-0001-393	10.1.190.11	Successful	
Phone	SEP00F82C3FC79A	10.211.56.8	SIP	Registered	GB-AG2-DOOR16-AG215F Bradley Holtz +19204986937	+19204986937-Registered	1	Yes	True	20303524	sip88xx.12-6-1-0101-692	sip88xx.11-7-1-17		Unknown	
Phone	SEP00F82C3FC81F	10.213.36.162	SIP	Registered	GB-SC3-DOOR4-SC333 Haycint Buitrago +19204985758	+19204985758-Registered	1	Yes	True		sip88xx.12-6-1-0101-692	sip88xx.11-7-1-17		Unknown	
Phone	SEP0CD0F8F4199C	10.213.24.4	SIP	Registered	GB-SC2-DOOR9-SC240 Welcome Center +19200012133	+19200012133-Registered,+19202729469-Registered,+19202729470-Registered	3	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.12-7-1-0001-393	10.1.190.11	Successful	
Phone	SEP0CD0F8F43B2F	10.213.42.123	SIP	Registered	GB-SC3-DOOR9-SC363 Classroom +19200012420	+19200012420-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP0CD0F8F47303	10.213.92.5	SIP	Registered	GB-EE1-DOORE2-EE103 Classroom +19200012442	+19200012442-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP0CD0F8F4730D	10.213.42.125	SIP	Registered	GB-SC3-DOOR9-SC360C Classroom +19200012550	+19200012550-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP0CD0F8F4D996	10.224.14.136	SIP	Registered	MN-MN1-DOOR1-BT115 MA Lab +17157323011	+17157323011-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP0CD0F8F4D9D8	10.224.14.14	SIP	Registered	MN-MN1-DOOR1-BT115 MA Lab +17157323018	+17157323018-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP0CD0F8F4DA1B	10.224.14.13	SIP	Registered	MN-MN1-DOOR1-BT115 MA Lab +17157323015	+17157323015-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP0CD0F8F4DAB6	10.224.14.15	SIP	Registered	MN-MN1-DOOR1-BT115 MA Lab +17157323017	+17157323017-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP0CD0F8F4DF5E	10.224.14.138	SIP	Registered	MN-MN1-DOOR1-BT115 MA Lab +17157323010	+17157323010-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP1CDEA783814A	10.213.84.7	SIP	Registered	GB-BT2-DOOR4-BT248C Dave Novak +19204986983	+19204986983-Registered	1	Yes	True	13124706	sip88xx.12-6-1-0101-692	sip88xx.10-3-1-20		Unknown	
Phone	SEP1CE85D064053	10.210.82.8	SIP	Registered	GB-BT3-Door4-BT316 Classroom +19200012254	+19200012254-Registered	1	Yes	True	19204985661	sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP1CE85D064057	10.211.92.17	SIP	Registered	GB-HS2-DOOR17-HS221 Materials Lab +19200012147	+19200012147-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP1CE85D0640A4	10.224.22.9	SIP	Registered	MN-MN1-DOOR1-TE102 Classroom +17157323538	+17157323538-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP1CE85D0640AF	10.211.72.19	SIP	Registered	GB-MC1-DOOR15-MC110 Machine Tool Lab +19204986818	+19204986818-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP1CE85D0640B2	10.228.12.5	SIP	Registered	SH109B Classroom +17150021129	+17150021129-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP1CE85D0640BF	10.228.12.9	SIP	Registered	SH107 Advisor 2 +17150021107	+17150021107-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP1CE85D0640C7	10.210.52.150	SIP	Registered	GB-BT2-DOOR4-BT239 Faculty Resource Rm +19200012137	+19200012731-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP1CE85D0640CD	10.211.52.140	SIP	Registered	GB-AG2-DOOR16-AG213B Classroom +19200012241	+19200012241-Registered,+19204912632-Registered	2	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP1CE85D0640E5	10.228.12.6	SIP	Registered	SH103 Breakroom +17150021103	+17150021103-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP1CE85D0648CF	10.213.44.134	SIP	Registered	GB-SC3-DOOR9-SC349C Classroom +19200012190	+19200012190-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP1CE85D064939	10.212.82.127	SIP	Registered	GB-SC1-DOOR9-SC130 Auditorium +19202729221	+19202729221-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP1CE85D064A38	10.213.92.133	SIP	Registered	GB-EE1-DOORE2-EE103A Mark Tiemann +19204912636	+19204912636-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP1CE85D064A4A	10.210.82.9	SIP	Registered	GB-BT3-Door4-BT315 Classroom +19200012278	+19200012278-Registered	1	Yes	True	19204986814	sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP1CE85D064A7A	10.225.12.133	SIP	Registered	NC Computer Room +17150061304	+17150061304-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP1CE85D064B0B	10.228.12.137	SIP	Registered	SH124 Classroom +17150021124	+17150021124-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP1CE85D064B8C	10.224.12.14	SIP	Registered	MN-MN1-DOOR1-BT101 Ckassroom +17157323501	+17157323501-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP1CE85D0686C7	10.211.58.7	SIP	Registered	GB-AG1-DOOR16-AG109D Brian Fameree +19204986271	+19204986271-Registered	1	Yes	True	13533244	sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP1CE85D0686E2	10.210.82.130	SIP	Registered	GB-BT3-Door4-BT313 Classroom +19200012271	+19200012271-Registered	1	Yes	True	19204912626	sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP1CE85D0686FF	10.211.52.138	SIP	Registered	GB-AG1-DOOR16-AG115A Classroom +19200012573	+19200012573-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP1CE85D068711	10.228.12.4	SIP	Registered	SH-SH1-SH109A Classroom +17150021110	+17150021110-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP1CE85D068712	10.213.82.4	SIP	Registered	GB-BT2-DOOR4-BT252 Corridor +19200012218	+19200012218-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP1CE85D06873B	10.213.2.15	SIP	Registered	GB-SC2-DOOR9-SC215D4 Classroom +19200012288	+19200012288-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP1CE85D068743	10.224.14.130	SIP	Registered	MN-MN1-DOOR1-SC112 Wellness Center +17157323509	+17157323509-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP1CE85D06874F	10.211.58.4	SIP	Registered	GB-AG1-DOOR16-AG115 Classroom +19200012572	+19200012572-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP1CE85D0688C3	10.211.58.127	SIP	Registered	GB-AG1-DOOR16-AG102 Courtesy Del. and Rec. +19204986290	+19204986290-Registered	1	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.10-3-1-12		Unknown	
Phone	SEP1CE85D06891A	10.212.2.153	SIP	Registered	GB-HS3-DOOR1-HS301J Sim Class +19200012529	+19200012529-Registered,+19202729467-Registered	2	Yes	True		sip78xx.12-6-1-0101-692	sip78xx.12-7-1-0001-393	10.1.190.11	Successful	
Phone	SEP204C9ED6BDA6	10.210.52.18	SIP	Registered	GB-BT2-DOOR4-BT234 Student12 +19202729422	+19202729422-Registered	1	Yes	True		sip88xx.12-6-1-0101-692	sip88xx.10-3-1-20		Unknown	
Phone	SEP247E12F05F3B	10.223.12.201	SIP	Registered	LU-LU1-DOOR1-LU111 SX20 VC +19200011811	+19200011811-Registered	1	Yes	True		ce-9.9.1-47f2e107480-2019-11-22			Unknown	
